date,txn_id,type,category,subcategory,description,amount,payment_method,outlet,note
2026-02-16,T15427,income,Sales - Dine In,Cakes,Bangsar - Pastries,1679.15,TnG eWallet,Bangsar,
2026-02-16,T15428,income,Sales - Takeaway,Bread Loaf,Bangsar - Pastries,876.82,DuitNow,Bangsar,
2026-02-16,T15429,income,Sales - Delivery,GrabFood,Bangsar - ShopeeFood,312.3,Bank Transfer,Bangsar,recurring
2026-02-16,T15430,income,Other Income,Workshop Ticket,Bangsar - Merchandise,1080.99,Credit Card,Bangsar,
2026-02-16,T15431,income,Other Income,Merchandise,Bangsar - Merchandise,873.47,DuitNow,Bangsar,urgent
2026-02-16,T15432,income,Sales - Takeaway,Coffee,Bangsar - Pastries,362.5,TnG eWallet,Bangsar,dobule check
2026-02-16,T15433,income,Sales - Catering,Corporate Order,Bangsar - Event,4124.76,Bank Transfer,Bangsar,pending receipt
2026-02-16,T15434,income,Sales - Takeaway,Pastries,Bangsar - Pastries,85.01,Bank Transfer,Bangsar,check w boss
2026-02-16,T15435,income,Other Income,Merchandise,Bangsar - Gift Card,846.13,TnG eWallet,Bangsar,
2026-02-16,T15436,income,Sales - Takeaway,Bread Loaf,Bangsar - Bread Loaf,384.87,DuitNow,Bangsar,dobule check
2026-02-16,T15437,income,Sales - Delivery,GrabFood,Bangsar - ShopeeFood,1012.41,Credit Card,Bangsar,urgent
2026-02-16,T15438,income,Sales - Dine In,Pastries,Bangsar - Pastries,371.76,Cash,Bangsar,urgent
2026-02-16,T15439,income,Sales - Catering,Corporate Order,Bangsar - Corporate Order,4463.64,Bank Transfer,Bangsar,recurring
2026-02-16,T15440,income,Sales - Catering,Event,Cheras - Event,4696.03,DuitNow,Cheras,
2026-02-16,T15441,income,Other Income,Workshop Ticket,Cheras - Gift Card,179.81,GrabPay,Cheras,dobule check
2026-02-16,T15442,income,Sales - Dine In,Set Lunch,Cheras - Set Lunch,1830.64,Cash,Cheras,dobule check
2026-02-16,T15443,income,Sales - Catering,Event,Cheras - Event,3007.62,Credit Card,Cheras,sofi invoice
2026-02-16,T15444,income,Other Income,Merchandise,Cheras - Gift Card,148.38,Credit Card,Cheras,pending receipt
2026-02-16,T15445,income,Sales - Catering,Wedding,Cheras - Corporate Order,1034.84,Bank Transfer,Cheras,
2026-02-16,T15446,income,Sales - Takeaway,Pastries,Cheras - Coffee,584.14,Bank Transfer,Cheras,dobule check
2026-02-16,T15447,income,Other Income,Workshop Ticket,Cheras - Merchandise,1021.09,Credit Card,Cheras,sofi invoice
2026-02-16,T15448,income,Sales - Dine In,Pastries,Cheras - Cakes,1379.37,Credit Card,Cheras,urgent
2026-02-16,T15449,income,Sales - Delivery,ShopeeFood,Cheras - FoodPanda,1150.79,Bank Transfer,Cheras,
2026-02-16,T15919,expense,COGS - Ingredients,Dairy,Bangsar - Sugar,2610.78,Credit Card,Bangsar,sofi invoice
2026-02-16,T15947,expense,Delivery Platforms,FoodPanda Commission,Bangsar - GrabFood Commission,262.61,GrabPay,Bangsar,
2026-02-17,T15450,income,Sales - Takeaway,Coffee,SS15 - Coffee,505.42,GrabPay,SS15,reimbursed
2026-02-17,T15451,income,Sales - Delivery,GrabFood,SS15 - ShopeeFood,307.99,GrabPay,SS15,recurring
2026-02-17,T15452,income,Other Income,Workshop Ticket,SS15 - Gift Card,1184.17,Bank Transfer,SS15,recurring
2026-02-17,T15453,income,Sales - Dine In,Cakes,SS15 - Set Lunch,1224.62,GrabPay,SS15,check w boss
2026-02-17,T15454,income,Sales - Dine In,Set Lunch,SS15 - Cakes,1285.65,TnG eWallet,SS15,
2026-02-17,T15455,income,Sales - Dine In,Set Lunch,SS15 - Coffee,914.12,Bank Transfer,SS15,
2026-02-17,T15456,income,Sales - Dine In,Set Lunch,SS15 - Set Lunch,1973.81,DuitNow,SS15,recurring
2026-02-17,T15457,income,Sales - Delivery,ShopeeFood,SS15 - GrabFood,1466.79,TnG eWallet,SS15,check w boss
2026-02-17,T15458,income,Other Income,Merchandise,SS15 - Merchandise,755.45,Credit Card,SS15,dobule check
2026-02-17,T15459,income,Sales - Dine In,Pastries,SS15 - Coffee,2314.82,Bank Transfer,SS15,recurring
2026-02-17,T15460,income,Sales - Delivery,ShopeeFood,SS15 - GrabFood,676.78,TnG eWallet,SS15,
2026-02-17,T15461,income,Sales - Dine In,Pastries,Bangsar - Coffee,1309.26,Bank Transfer,Bangsar,
2026-02-17,T15462,income,Sales - Takeaway,Bread Loaf,Bangsar - Coffee,847.96,Credit Card,Bangsar,reimbursed
2026-02-17,T15463,income,Other Income,Workshop Ticket,Bangsar - Gift Card,280.88,GrabPay,Bangsar,check w boss
2026-02-17,T15464,income,Sales - Delivery,FoodPanda,Bangsar - FoodPanda,1514.32,Bank Transfer,Bangsar,recurring
2026-02-17,T15465,income,Other Income,Workshop Ticket,Bangsar - Workshop Ticket,466.42,DuitNow,Bangsar,
2026-02-17,T15466,income,Sales - Dine In,Pastries,Bangsar - Set Lunch,2334.76,GrabPay,Bangsar,pending receipt
2026-02-17,T15467,income,Other Income,Merchandise,Bangsar - Workshop Ticket,801.62,Bank Transfer,Bangsar,urgent
2026-02-17,T15468,income,Sales - Takeaway,Pastries,Bangsar - Coffee,729.11,GrabPay,Bangsar,dobule check
2026-02-17,T15469,income,Sales - Delivery,GrabFood,Bangsar - GrabFood,581.92,Cash,Bangsar,sofi invoice
2026-02-17,T15470,income,Sales - Dine In,Coffee,Bangsar - Set Lunch,2394.82,TnG eWallet,Bangsar,
2026-02-17,T15471,income,Sales - Delivery,FoodPanda,Bangsar - GrabFood,1341.35,Cash,Bangsar,recurring
2026-02-17,T15472,income,Sales - Catering,Wedding,Bangsar - Event,8036.28,Cash,Bangsar,urgent
2026-02-17,T15473,income,Sales - Takeaway,Pastries,Bangsar - Pastries,215.31,DuitNow,Bangsar,
2026-02-16,T15970,expense,Delivery Platforms,GrabFood Commission,Bangsar - FoodPanda Commission,669.46,GrabPay,Bangsar,
2026-02-17,T15474,income,Other Income,Merchandise,Bangsar - Workshop Ticket,775.95,TnG eWallet,Bangsar,sofi invoice
2026-02-17,T15475,income,Sales - Catering,Corporate Order,Bangsar - Event,6745.56,DuitNow,Bangsar,recurring
2026-02-17,T15476,income,Sales - Catering,Event,Cheras - Event,1669.04,DuitNow,Cheras,urgent
2026-02-17,T15477,income,Sales - Delivery,ShopeeFood,Cheras - ShopeeFood,1014.73,GrabPay,Cheras,check w boss
2026-02-17,T15478,income,Sales - Takeaway,Coffee,Cheras - Pastries,629.42,Bank Transfer,Cheras,urgent
2026-02-17,T15479,income,Sales - Catering,Wedding,Cheras - Corporate Order,3107.91,DuitNow,Cheras,
2026-02-17,T15480,income,Other Income,Merchandise,Cheras - Merchandise,544.27,TnG eWallet,Cheras,
2026-02-17,T15481,income,Other Income,Gift Card,Cheras - Merchandise,502.24,Credit Card,Cheras,sofi invoice
2026-02-17,T15482,income,Other Income,Merchandise,Cheras - Merchandise,976.53,Bank Transfer,Cheras,reimbursed
2026-02-17,T15483,income,Sales - Takeaway,Pastries,Cheras - Pastries,451.02,DuitNow,Cheras,pending receipt
2026-02-17,T15484,income,Sales - Delivery,GrabFood,Cheras - FoodPanda,795.7,GrabPay,Cheras,
2026-02-17,T15485,income,Sales - Delivery,GrabFood,Cheras - ShopeeFood,1325.22,DuitNow,Cheras,dobule check
2026-02-17,T15486,income,Sales - Takeaway,Bread Loaf,Cheras - Bread Loaf,580.19,GrabPay,Cheras,
2026-02-17,T15487,income,Sales - Catering,Corporate Order,Cheras - Event,2773.17,DuitNow,Cheras,
2026-02-17,T15488,income,Sales - Dine In,Pastries,Cheras - Pastries,222.89,GrabPay,Cheras,urgent
2026-02-17,T15489,income,Sales - Catering,Event,Cheras - Wedding,4509.58,TnG eWallet,Cheras,
2026-02-17,T15868,expense,Delivery Platforms,GrabFood Commission,SS15 - FoodPanda Commission,533.14,Cash,SS15,
2026-02-18,T15490,income,Sales - Takeaway,Bread Loaf,SS15 - Bread Loaf,463.64,GrabPay,SS15,pending receipt
2026-02-18,T15491,income,Sales - Delivery,ShopeeFood,SS15 - GrabFood,465.21,Credit Card,SS15,recurring
2026-02-18,T15492,income,Sales - Takeaway,Bread Loaf,SS15 - Bread Loaf,720.94,TnG eWallet,SS15,
2026-02-18,T15493,income,Sales - Delivery,GrabFood,SS15 - GrabFood,1401.54,Bank Transfer,SS15,check w boss
2026-02-18,T15494,income,Sales - Takeaway,Bread Loaf,SS15 - Pastries,439.82,GrabPay,SS15,
2026-02-18,T15495,income,Sales - Takeaway,Pastries,SS15 - Coffee,121.03,DuitNow,SS15,
2026-02-18,T15496,income,Sales - Catering,Wedding,SS15 - Event,7782.02,DuitNow,SS15,sofi invoice
2026-02-18,T15497,income,Sales - Takeaway,Coffee,SS15 - Coffee,651.54,Cash,SS15,sofi invoice
2026-02-18,T15498,income,Sales - Takeaway,Coffee,SS15 - Pastries,754.6,DuitNow,SS15,reimbursed
2026-02-18,T15499,income,Sales - Catering,Event,SS15 - Corporate Order,4041.3,Cash,SS15,reimbursed
2026-02-18,T15500,income,Sales - Delivery,GrabFood,SS15 - GrabFood,987.85,Credit Card,SS15,
2026-02-18,T15501,income,Other Income,Merchandise,SS15 - Merchandise,1019.8,Cash,SS15,sofi invoice
2026-02-18,T15502,income,Sales - Takeaway,Pastries,Bangsar - Pastries,64.81,Credit Card,Bangsar,
2026-02-18,T15503,income,Sales - Delivery,GrabFood,Bangsar - ShopeeFood,144.47,GrabPay,Bangsar,urgent
2026-02-18,T15504,income,Sales - Dine In,Coffee,Bangsar - Set Lunch,1628.11,Credit Card,Bangsar,reimbursed
2026-02-18,T15505,income,Sales - Delivery,FoodPanda,Bangsar - FoodPanda,227.56,TnG eWallet,Bangsar,
2026-02-18,T15506,income,Sales - Catering,Corporate Order,Bangsar - Wedding,2519.73,DuitNow,Bangsar,
2026-02-18,T15507,income,Sales - Takeaway,Bread Loaf,Bangsar - Coffee,272.19,Cash,Bangsar,
2026-02-18,T15508,income,Sales - Takeaway,Coffee,Bangsar - Coffee,668.78,Credit Card,Bangsar,urgent
2026-02-18,T15509,income,Sales - Catering,Event,Bangsar - Wedding,7698.35,Credit Card,Bangsar,pending receipt
2026-02-18,T15510,income,Sales - Catering,Event,Bangsar - Event,6317.6,Credit Card,Bangsar,
2026-02-18,T15511,income,Sales - Takeaway,Coffee,Bangsar - Bread Loaf,600.09,DuitNow,Bangsar,
2026-02-18,T15512,income,Sales - Delivery,GrabFood,Bangsar - FoodPanda,413.25,Credit Card,Bangsar,
2026-02-18,T15513,income,Other Income,Merchandise,Bangsar - Gift Card,63.6,Bank Transfer,Bangsar,reimbursed
2026-02-18,T15514,income,Sales - Catering,Event,Bangsar - Wedding,5572.11,Credit Card,Bangsar,pending receipt
2026-02-18,T15515,income,Sales - Dine In,Cakes,Bangsar - Coffee,1356.72,Bank Transfer,Bangsar,reimbursed
2026-02-18,T15516,income,Sales - Dine In,Set Lunch,Bangsar - Cakes,2391.04,Bank Transfer,Bangsar,
2026-02-18,T15517,income,Sales - Dine In,Pastries,Cheras - Set Lunch,368.72,GrabPay,Cheras,urgent
2026-02-18,T15518,income,Sales - Dine In,Pastries,Cheras - Coffee,600.06,Bank Transfer,Cheras,recurring
2026-02-18,T15519,income,Sales - Dine In,Pastries,Cheras - Cakes,840.97,GrabPay,Cheras,
2026-02-18,T15520,income,Sales - Takeaway,Pastries,Cheras - Pastries,50.98,DuitNow,Cheras,dobule check
2026-02-18,T15521,income,Sales - Takeaway,Coffee,Cheras - Coffee,451.48,Credit Card,Cheras,pending receipt
2026-02-18,T15522,income,Sales - Delivery,GrabFood,Cheras - ShopeeFood,1050.85,Credit Card,Cheras,
2026-02-18,T15523,income,Sales - Takeaway,Bread Loaf,Cheras - Pastries,118.45,Bank Transfer,Cheras,recurring
2026-02-18,T15524,income,Sales - Delivery,GrabFood,Cheras - ShopeeFood,1095.81,DuitNow,Cheras,sofi invoice
2026-02-18,T15959,expense,Equipment,POS Upgrade,Bangsar - POS Upgrade,4818.48,GrabPay,Bangsar,pending receipt
2026-02-18,T15961,expense,Utilities,Gas,Bangsar - Water,505.12,Credit Card,Bangsar,
2026-02-25,T15923,expense,COGS - Packaging,Stickers,Bangsar - Stickers,495.07,GrabPay,Bangsar,sofi invoice
2026-02-17,T15924,expense,Staff - OT,Weekend,Bangsar - Extended Hours,337.31,Bank Transfer,Bangsar,reimbursed
2026-02-18,T15882,expense,Admin,Accountant Fee,SS15 - Accountant Fee,357.32,GrabPay,SS15,recurring
2026-02-18,T15892,expense,Staff - OT,Extended Hours,SS15 - Extended Hours,415.26,DuitNow,SS15,
2026-02-18,T15933,expense,Utilities,Electricity,Bangsar - Electricity,196.19,DuitNow,Bangsar,pending receipt
2026-02-19,T15880,expense,Delivery Platforms,GrabFood Commission,SS15 - FoodPanda Commission,1202.4,Bank Transfer,SS15,dobule check
2026-02-20,T15884,expense,Staff - OT,Extended Hours,SS15 - Extended Hours,250.93,Cash,SS15,
2026-02-18,T15963,expense,COGS - Ingredients,Coffee Beans,Bangsar - Flour,139.64,TnG eWallet,Bangsar,
2026-02-19,T15525,income,Sales - Catering,Corporate Order,SS15 - Wedding,4012.02,Credit Card,SS15,dobule check
2026-02-19,T15526,income,Sales - Dine In,Set Lunch,SS15 - Cakes,1829.53,Cash,SS15,dobule check
2026-02-19,T15527,income,Sales - Catering,Wedding,SS15 - Event,5957.01,Bank Transfer,SS15,recurring
2026-02-19,T15528,income,Sales - Delivery,GrabFood,SS15 - ShopeeFood,1334.68,Cash,SS15,check w boss
2026-02-19,T15529,income,Sales - Dine In,Cakes,SS15 - Coffee,1741.78,Cash,SS15,
2026-02-19,T15530,income,Sales - Delivery,FoodPanda,SS15 - GrabFood,1526.51,DuitNow,SS15,sofi invoice
2026-02-19,T15531,income,Sales - Takeaway,Bread Loaf,SS15 - Coffee,186.37,GrabPay,SS15,pending receipt
2026-02-19,T15532,income,Sales - Takeaway,Pastries,SS15 - Coffee,749.2,Cash,SS15,
2026-02-19,T15533,income,Sales - Takeaway,Pastries,SS15 - Bread Loaf,747.31,Cash,SS15,
2026-02-19,T15534,income,Other Income,Workshop Ticket,SS15 - Workshop Ticket,704.13,Cash,SS15,urgent
2026-02-19,T15535,income,Sales - Catering,Corporate Order,SS15 - Wedding,2890.93,DuitNow,SS15,sofi invoice
2026-02-19,T15536,income,Sales - Delivery,GrabFood,SS15 - GrabFood,956.29,TnG eWallet,SS15,
2026-02-19,T15537,income,Sales - Delivery,GrabFood,SS15 - FoodPanda,1192.31,TnG eWallet,SS15,
2026-02-19,T15538,income,Other Income,Merchandise,SS15 - Workshop Ticket,481.41,Cash,SS15,pending receipt
2026-02-19,T15539,income,Other Income,Workshop Ticket,SS15 - Merchandise,941.47,TnG eWallet,SS15,
2026-02-19,T15540,income,Sales - Catering,Wedding,Bangsar - Corporate Order,4502.3,DuitNow,Bangsar,recurring
2026-02-19,T15541,income,Sales - Dine In,Coffee,Bangsar - Cakes,1750.04,Cash,Bangsar,sofi invoice
2026-02-19,T15542,income,Sales - Takeaway,Pastries,Bangsar - Bread Loaf,325.65,TnG eWallet,Bangsar,recurring
2026-02-19,T15543,income,Other Income,Gift Card,Bangsar - Gift Card,1128.05,Bank Transfer,Bangsar,recurring
2026-02-19,T15544,income,Other Income,Merchandise,Bangsar - Gift Card,329.64,GrabPay,Bangsar,dobule check
2026-02-19,T15545,income,Sales - Delivery,GrabFood,Bangsar - FoodPanda,294.78,Credit Card,Bangsar,pending receipt
2026-02-19,T15546,income,Sales - Takeaway,Bread Loaf,Bangsar - Pastries,436.14,Bank Transfer,Bangsar,pending receipt
2026-02-19,T15547,income,Sales - Catering,Wedding,Bangsar - Event,4612.64,Cash,Bangsar,
2026-02-19,T15548,income,Other Income,Gift Card,Cheras - Workshop Ticket,694.27,DuitNow,Cheras,
2026-02-19,T15549,income,Sales - Takeaway,Coffee,Cheras - Pastries,895.73,Credit Card,Cheras,
2026-02-19,T15550,income,Sales - Dine In,Set Lunch,Cheras - Pastries,2289.18,DuitNow,Cheras,
2026-02-19,T15551,income,Sales - Takeaway,Coffee,Cheras - Bread Loaf,158.93,Cash,Cheras,sofi invoice
2026-02-19,T15552,income,Sales - Delivery,GrabFood,Cheras - FoodPanda,1514.74,Bank Transfer,Cheras,check w boss
2026-02-19,T15553,income,Sales - Takeaway,Pastries,Cheras - Bread Loaf,869.41,TnG eWallet,Cheras,pending receipt
2026-02-19,T15554,income,Sales - Catering,Corporate Order,Cheras - Wedding,6043.63,GrabPay,Cheras,urgent
2026-02-19,T15555,income,Sales - Delivery,ShopeeFood,Cheras - ShopeeFood,1087.83,Credit Card,Cheras,recurring
2026-02-19,T15556,income,Sales - Dine In,Set Lunch,Cheras - Cakes,152.44,TnG eWallet,Cheras,
2026-02-19,T15557,income,Sales - Dine In,Set Lunch,Cheras - Cakes,1505.7,Credit Card,Cheras,
2026-02-19,T15558,income,Sales - Dine In,Cakes,Cheras - Coffee,1735.89,TnG eWallet,Cheras,
2026-02-19,T15559,income,Sales - Takeaway,Bread Loaf,Cheras - Pastries,226.42,Cash,Cheras,
2026-02-20,T15560,income,Sales - Takeaway,Coffee,SS15 - Pastries,200.37,DuitNow,SS15,
2026-02-20,T15561,income,Sales - Catering,Event,SS15 - Corporate Order,3579.53,Bank Transfer,SS15,recurring
2026-02-20,T15562,income,Sales - Dine In,Pastries,SS15 - Set Lunch,351.01,Credit Card,SS15,sofi invoice
2026-02-20,T15563,income,Sales - Takeaway,Pastries,SS15 - Pastries,510.61,TnG eWallet,SS15,sofi invoice
2026-02-20,T15564,income,Sales - Dine In,Coffee,SS15 - Cakes,2371.57,Credit Card,SS15,
2026-02-20,T15565,income,Sales - Delivery,ShopeeFood,SS15 - ShopeeFood,944.6,DuitNow,SS15,
2026-02-20,T15566,income,Sales - Catering,Event,SS15 - Wedding,6804.16,GrabPay,SS15,
2026-02-20,T15567,income,Sales - Catering,Event,SS15 - Event,4662.6,GrabPay,SS15,
2026-02-20,T15568,income,Sales - Catering,Event,SS15 - Corporate Order,7290.6,TnG eWallet,SS15,
2026-02-20,T15569,income,Sales - Takeaway,Coffee,Bangsar - Coffee,462.18,TnG eWallet,Bangsar,
2026-02-20,T15570,income,Sales - Takeaway,Coffee,Bangsar - Coffee,132.77,TnG eWallet,Bangsar,pending receipt
2026-02-20,T15571,income,Sales - Dine In,Set Lunch,Bangsar - Pastries,2270.44,Cash,Bangsar,pending receipt
2026-02-20,T15572,income,Sales - Dine In,Set Lunch,Bangsar - Coffee,1590.2,Cash,Bangsar,pending receipt
2026-02-20,T15573,income,Sales - Takeaway,Coffee,Bangsar - Coffee,289.34,Credit Card,Bangsar,urgent
2026-02-20,T15574,income,Sales - Delivery,GrabFood,Bangsar - FoodPanda,1533.95,Credit Card,Bangsar,
2026-02-20,T15575,income,Sales - Takeaway,Pastries,Bangsar - Bread Loaf,714.57,Cash,Bangsar,sofi invoice
2026-02-20,T15576,income,Sales - Delivery,GrabFood,Bangsar - FoodPanda,971.81,Credit Card,Bangsar,reimbursed
2026-02-20,T15577,income,Sales - Takeaway,Pastries,Cheras - Pastries,273.53,Bank Transfer,Cheras,sofi invoice
2026-02-20,T15578,income,Sales - Delivery,GrabFood,Cheras - ShopeeFood,1117.54,Cash,Cheras,urgent
2026-02-20,T15579,income,Sales - Dine In,Cakes,Cheras - Set Lunch,837.71,Credit Card,Cheras,pending receipt
2026-02-20,T15580,income,Sales - Dine In,Cakes,Cheras - Coffee,2211.41,Bank Transfer,Cheras,
2026-02-20,T15581,income,Other Income,Workshop Ticket,Cheras - Workshop Ticket,570.72,DuitNow,Cheras,
2026-02-20,T15582,income,Sales - Catering,Event,Cheras - Wedding,1805.38,Bank Transfer,Cheras,
2026-02-20,T15583,income,Sales - Dine In,Cakes,Cheras - Cakes,323.01,Cash,Cheras,dobule check
2026-02-20,T15584,income,Sales - Dine In,Cakes,Cheras - Coffee,1499.27,Credit Card,Cheras,check w boss
2026-02-20,T15585,income,Sales - Takeaway,Bread Loaf,Cheras - Pastries,894.64,TnG eWallet,Cheras,
2026-02-20,T15586,income,Sales - Delivery,ShopeeFood,Cheras - FoodPanda,232.15,Cash,Cheras,
2026-02-20,T15587,income,Other Income,Gift Card,Cheras - Workshop Ticket,970.01,Cash,Cheras,reimbursed
2026-02-20,T15588,income,Other Income,Workshop Ticket,Cheras - Gift Card,593.9,GrabPay,Cheras,reimbursed
2026-02-20,T15887,expense,Admin,Bank Charge,SS15 - Accountant Fee,924.14,Cash,SS15,
2026-02-20,T15901,expense,Delivery Platforms,GrabFood Commission,SS15 - FoodPanda Commission,967.89,TnG eWallet,SS15,
2026-02-21,T15589,income,Sales - Delivery,GrabFood,SS15 - FoodPanda,1432.14,DuitNow,SS15,sofi invoice
2026-02-21,T15590,income,Sales - Takeaway,Bread Loaf,SS15 - Bread Loaf,499.56,TnG eWallet,SS15,
2026-02-21,T15591,income,Sales - Dine In,Cakes,SS15 - Pastries,1805.94,DuitNow,SS15,
2026-02-21,T15592,income,Sales - Catering,Corporate Order,SS15 - Corporate Order,6728.61,Credit Card,SS15,urgent
2026-02-21,T15593,income,Other Income,Gift Card,SS15 - Merchandise,1003.01,Credit Card,SS15,recurring
2026-02-21,T15594,income,Sales - Dine In,Pastries,SS15 - Cakes,1016.17,Bank Transfer,SS15,recurring
2026-02-21,T15595,income,Sales - Takeaway,Bread Loaf,SS15 - Bread Loaf,176.6,TnG eWallet,SS15,sofi invoice
2026-02-21,T15596,income,Sales - Delivery,GrabFood,SS15 - GrabFood,404.83,DuitNow,SS15,
2026-02-21,T15597,income,Other Income,Gift Card,SS15 - Workshop Ticket,215.63,Cash,SS15,
2026-02-21,T15598,income,Sales - Delivery,ShopeeFood,Bangsar - ShopeeFood,1520.62,Cash,Bangsar,recurring
2026-02-21,T15599,income,Sales - Takeaway,Bread Loaf,Bangsar - Coffee,894.19,TnG eWallet,Bangsar,urgent
2026-02-21,T15600,income,Sales - Delivery,ShopeeFood,Bangsar - ShopeeFood,1392.48,Credit Card,Bangsar,check w boss
2026-02-21,T15601,income,Sales - Takeaway,Bread Loaf,Bangsar - Bread Loaf,349.27,Credit Card,Bangsar,dobule check
2026-02-21,T15602,income,Sales - Catering,Wedding,Bangsar - Corporate Order,2867.23,GrabPay,Bangsar,pending receipt
2026-02-21,T15603,income,Sales - Catering,Wedding,Bangsar - Corporate Order,2996.94,Bank Transfer,Bangsar,urgent
2026-02-21,T15604,income,Sales - Delivery,FoodPanda,Bangsar - ShopeeFood,1512.85,TnG eWallet,Bangsar,sofi invoice
2026-02-21,T15605,income,Sales - Dine In,Cakes,Bangsar - Coffee,447.68,TnG eWallet,Bangsar,sofi invoice
2026-02-21,T15606,income,Sales - Takeaway,Coffee,Bangsar - Bread Loaf,577.28,TnG eWallet,Bangsar,reimbursed
2026-02-21,T15607,income,Sales - Takeaway,Coffee,Bangsar - Coffee,178.18,DuitNow,Bangsar,check w boss
2026-02-21,T15608,income,Sales - Takeaway,Bread Loaf,Bangsar - Bread Loaf,821.65,TnG eWallet,Bangsar,dobule check
2026-02-21,T15609,income,Sales - Takeaway,Coffee,Bangsar - Pastries,411.11,Credit Card,Bangsar,urgent
2026-02-21,T15610,income,Sales - Dine In,Pastries,Bangsar - Pastries,661.59,Credit Card,Bangsar,urgent
2026-02-21,T15611,income,Sales - Delivery,FoodPanda,Bangsar - GrabFood,739.05,GrabPay,Bangsar,
2026-02-21,T15612,income,Other Income,Merchandise,Cheras - Gift Card,343.21,Cash,Cheras,dobule check
2026-02-21,T15613,income,Sales - Catering,Wedding,Cheras - Wedding,8182.69,GrabPay,Cheras,recurring
2026-02-21,T15614,income,Other Income,Gift Card,Cheras - Workshop Ticket,234.52,Credit Card,Cheras,urgent
2026-02-21,T15615,income,Sales - Delivery,ShopeeFood,Cheras - GrabFood,560.28,Credit Card,Cheras,
